district_id,month,elevation_m,slope_risk,flood_susceptibility,landslide_susceptibility,temp_celsius,humidity_percent,wind_kmh,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,seasonal_rainfall_avg_mm,landslide_occurred,flood_occurred,road_blocked,disruption_severity
cachar,8,4.0,22.7,0.65,0.2,23.2,74.7,34.0,3.7,8.4,9.2,484.0,0,1,1,61.4
kamrup,5,42.0,9.1,0.7,0.1,24.0,62.8,19.4,2.0,2.5,2.4,252.0,0,0,0,20.5
kohima,8,1359.0,71.8,0.15,0.85,30.0,73.2,4.0,15.4,25.6,39.0,418.0,1,0,0,64.3
east_khasi,4,1585.0,63.6,0.2,0.7,22.8,93.1,22.7,5.3,8.1,14.0,220.0,0,0,0,26.1
east_khasi,10,1511.0,60.5,0.2,0.7,28.4,67.0,23.9,2.2,2.3,2.5,132.0,1,0,1,44.0
kamrup,3,22.0,3.5,0.7,0.1,25.3,61.8,7.0,13.1,19.2,29.4,90.0,0,0,0,10.8
west_tripura,11,48.0,6.9,0.75,0.05,22.5,79.8,34.3,3.6,8.0,8.5,42.0,0,0,0,0.2
sonitpur,2,100.0,18.8,0.6,0.15,32.3,80.1,1.3,1.1,1.2,1.7,51.0,0,0,0,0.0
papum_pare,6,397.0,45.9,0.5,0.4,30.2,94.7,10.3,35.5,83.2,113.4,506.0,1,1,0,78.0
imphal_west,7,791.0,48.5,0.35,0.5,24.8,91.8,6.6,18.2,27.6,41.7,375.0,1,0,1,88.9
aizawl,4,1256.0,77.2,0.1,0.8,28.1,95.7,20.1,13.3,13.8,24.8,200.0,1,1,1,58.0
imphal_west,1,810.0,53.1,0.35,0.5,34.9,73.0,4.2,0.0,0.0,0.0,30.0,0,0,0,0.0
dimapur,9,130.0,19.2,0.4,0.2,31.9,86.1,9.6,13.2,21.6,34.1,240.0,0,1,0,51.3
dimapur,9,248.0,27.3,0.4,0.2,22.5,62.0,28.2,6.1,15.2,15.1,240.0,0,0,0,30.3
papum_pare,8,233.0,39.8,0.5,0.4,21.2,64.2,0.8,20.9,41.9,70.3,506.0,1,0,1,91.6
aizawl,4,1183.0,83.0,0.1,0.8,20.1,79.3,0.5,2.5,4.6,9.0,200.0,0,0,0,15.0
kohima,5,1454.0,69.3,0.15,0.85,26.1,94.1,16.0,31.9,42.0,70.5,266.0,1,0,0,45.2
sonitpur,7,63.0,15.0,0.6,0.15,32.3,64.0,29.9,6.4,8.7,15.7,425.0,1,0,0,27.5
west_tripura,1,54.0,9.8,0.75,0.05,24.5,74.3,2.7,0.9,1.8,1.7,42.0,0,0,0,4.3
imphal_west,10,708.0,39.4,0.35,0.5,23.4,95.7,3.0,1.5,2.9,3.6,90.0,1,0,1,34.2
imphal_west,10,762.0,48.9,0.35,0.5,25.8,79.3,3.1,9.0,18.9,30.0,90.0,0,1,1,46.5
papum_pare,10,360.0,33.2,0.5,0.4,22.4,62.6,3.9,3.4,3.4,3.4,138.0,0,0,0,15.4
cachar,2,11.0,15.7,0.65,0.2,32.2,60.6,9.6,0.8,1.0,2.0,66.0,0,0,0,6.8
kohima,3,1401.0,80.3,0.15,0.85,24.0,60.3,13.3,18.0,38.6,65.8,95.0,0,0,0,3.6
cachar,4,-23.0,13.9,0.65,0.2,31.4,63.9,14.9,26.0,44.9,58.7,220.0,0,0,0,45.1
dima_hasao,3,912.0,68.2,0.3,0.8,21.0,73.3,2.8,1.9,4.1,5.1,125.0,0,0,0,0.0
kamrup,7,71.0,2.0,0.7,0.1,20.2,81.7,3.2,23.5,32.6,55.4,450.0,0,1,0,56.1
sonitpur,11,120.0,11.0,0.6,0.15,24.7,96.2,26.0,4.3,6.6,12.7,34.0,0,0,0,1.8
dimapur,4,187.0,24.8,0.4,0.2,32.1,94.5,1.2,14.4,25.7,46.4,160.0,1,1,1,55.1
papum_pare,3,449.0,44.0,0.5,0.4,21.7,83.9,0.6,6.7,5.6,10.6,115.0,0,0,0,8.4
aizawl,5,1053.0,68.8,0.1,0.8,32.3,69.7,58.6,1.5,1.7,2.2,280.0,1,0,1,38.2
west_khasi,12,1346.0,63.0,0.25,0.75,20.6,83.1,9.9,0.7,1.6,2.6,28.0,0,0,0,0.0
sonitpur,2,50.0,7.6,0.6,0.15,34.2,88.4,0.2,0.4,0.4,0.5,51.0,0,0,0,4.3
dimapur,9,109.0,18.1,0.4,0.2,29.7,71.5,5.7,14.5,31.9,39.1,240.0,0,1,1,81.5
dimapur,9,228.0,24.3,0.4,0.2,25.4,76.3,11.3,13.0,16.8,32.6,240.0,1,0,1,67.1
west_khasi,5,1348.0,54.5,0.25,0.75,34.8,72.9,35.5,1.9,4.6,6.9,392.0,1,0,1,42.2
imphal_west,8,793.0,52.0,0.35,0.5,31.0,82.1,24.6,6.7,12.7,11.6,330.0,1,0,0,42.8
kamrup,12,96.0,8.9,0.7,0.1,29.8,62.3,17.0,1.5,2.6,2.0,18.0,0,0,0,0.0
aizawl,10,1083.0,66.6,0.1,0.8,23.5,81.3,3.0,2.8,6.1,8.0,120.0,0,0,0,22.0
imphal_west,7,734.0,35.5,0.35,0.5,33.3,67.6,14.3,2.5,5.2,7.7,375.0,0,0,0,35.1
sonitpur,7,119.0,11.0,0.6,0.15,29.2,71.8,2.1,27.0,23.8,43.7,425.0,1,1,1,88.2
cachar,3,1.0,13.0,0.65,0.2,21.3,74.9,1.1,0.5,0.8,0.7,110.0,0,0,0,0.0
aizawl,10,1151.0,74.2,0.1,0.8,23.3,91.3,2.0,11.8,25.8,43.8,120.0,0,0,0,37.0
aizawl,2,1134.0,74.9,0.1,0.8,30.2,71.4,14.0,9.0,12.2,15.2,60.0,0,0,0,0.3
sonitpur,10,3.0,14.0,0.6,0.15,31.5,79.0,2.7,9.3,10.5,18.4,102.0,1,0,0,22.3
sonitpur,5,80.0,9.2,0.6,0.15,32.0,71.7,22.1,38.8,87.9,158.7,238.0,1,1,1,82.8
imphal_west,6,873.0,43.2,0.35,0.5,25.9,63.6,15.9,3.9,7.3,10.4,330.0,1,0,0,27.2
dimapur,5,178.0,31.5,0.4,0.2,29.0,90.9,7.4,2.4,4.5,8.3,224.0,0,0,0,17.9
dimapur,11,99.0,27.5,0.4,0.2,18.7,85.0,18.8,3.8,7.0,12.8,32.0,0,0,0,6.5
kohima,10,1519.0,83.4,0.15,0.85,22.5,69.3,13.6,0.2,0.2,0.2,114.0,1,0,1,48.4
aizawl,8,1198.0,75.1,0.1,0.8,18.8,87.4,7.8,41.7,83.6,153.0,440.0,1,1,1,100.0
kamrup,3,45.0,10.2,0.7,0.1,33.2,71.0,1.6,14.4,34.7,64.1,90.0,0,0,0,16.0
east_khasi,7,1470.0,54.2,0.2,0.7,25.5,77.6,30.9,54.7,100.4,145.1,550.0,1,1,1,95.2
cachar,10,15.0,14.1,0.65,0.2,22.1,74.6,1.1,2.8,6.3,8.6,132.0,0,1,0,21.6
aizawl,11,1168.0,72.2,0.1,0.8,28.3,71.8,5.9,0.6,0.6,0.4,40.0,0,0,0,0.9
west_tripura,7,-2.0,13.6,0.75,0.05,33.2,97.4,5.1,13.3,14.5,27.3,525.0,0,0,0,50.2
kamrup,7,23.0,5.0,0.7,0.1,24.3,73.6,67.4,5.6,7.5,12.9,450.0,0,0,1,53.9
west_khasi,12,1359.0,60.5,0.25,0.75,25.9,95.2,12.4,1.0,1.3,1.4,28.0,1,0,0,5.6
dima_hasao,1,870.0,63.2,0.3,0.8,23.0,73.8,4.0,2.6,6.4,5.7,50.0,0,0,0,1.8
west_tripura,8,-32.0,17.1,0.75,0.05,27.5,95.1,7.1,18.8,29.6,54.9,462.0,1,1,1,74.8
east_khasi,6,1514.0,50.5,0.2,0.7,29.5,78.3,47.9,6.2,11.8,20.2,484.0,0,1,0,39.3
kamrup,6,107.0,6.7,0.7,0.1,31.1,91.1,18.4,2.2,2.5,4.3,396.0,0,1,0,24.6
east_khasi,5,1478.0,48.2,0.2,0.7,20.2,64.5,1.8,3.7,7.9,10.0,308.0,1,0,1,45.9
east_khasi,8,1613.0,57.8,0.2,0.7,28.5,91.6,18.1,55.0,95.9,153.2,484.0,1,1,1,100.0
west_tripura,11,108.0,15.1,0.75,0.05,19.4,68.1,2.6,0.0,0.0,0.0,42.0,0,0,0,4.1
sonitpur,4,138.0,10.4,0.6,0.15,33.1,68.3,1.1,13.9,29.8,48.7,170.0,0,0,0,29.5
cachar,5,-9.0,21.4,0.65,0.2,31.3,67.5,0.3,18.6,16.8,14.1,308.0,1,1,1,49.3
west_tripura,8,-14.0,4.7,0.75,0.05,19.3,82.7,10.3,155.0,300.8,369.2,462.0,1,1,1,100.0
west_khasi,5,1290.0,60.0,0.25,0.75,30.5,81.9,1.8,8.4,14.1,27.1,392.0,0,0,0,25.1
west_tripura,7,-49.0,3.9,0.75,0.05,23.5,65.0,6.4,65.7,113.5,126.7,525.0,1,1,1,100.0
aizawl,11,1099.0,77.5,0.1,0.8,27.5,87.1,11.3,3.8,8.4,11.0,40.0,0,0,0,9.8
sonitpur,4,128.0,11.1,0.6,0.15,34.4,89.3,0.2,5.0,7.2,8.1,170.0,0,1,0,10.1
kohima,4,1404.0,69.6,0.15,0.85,23.9,80.6,29.3,2.3,2.0,2.7,190.0,0,0,0,14.3
dimapur,12,178.0,19.8,0.4,0.2,31.1,81.9,3.1,0.4,0.7,0.6,16.0,0,0,0,2.1
kohima,9,1500.0,67.9,0.15,0.85,28.9,93.3,4.0,14.5,16.8,32.2,285.0,1,0,1,78.3
west_khasi,1,1323.0,63.4,0.25,0.75,18.1,78.9,13.4,13.7,23.6,39.8,56.0,0,0,0,7.2
imphal_west,3,818.0,57.6,0.35,0.5,25.4,96.5,0.3,2.2,4.8,5.2,75.0,0,0,0,3.3
sonitpur,5,162.0,11.5,0.6,0.15,31.8,87.1,5.3,18.2,17.5,12.5,238.0,0,0,0,26.8
west_tripura,9,30.0,14.1,0.75,0.05,31.9,90.8,6.8,2.6,3.1,3.3,315.0,0,1,0,25.5
dimapur,3,105.0,24.1,0.4,0.2,25.2,64.7,24.2,4.1,9.0,14.1,80.0,0,0,0,0.0
imphal_west,10,798.0,49.3,0.35,0.5,21.3,82.2,1.6,4.4,5.9,4.3,90.0,0,0,0,23.9
kamrup,3,136.0,10.1,0.7,0.1,20.0,83.7,8.0,2.6,5.3,8.0,90.0,0,0,0,8.6
dima_hasao,4,918.0,59.9,0.3,0.8,27.7,75.1,3.5,1.3,1.2,1.0,250.0,0,0,0,22.8
kamrup,4,34.0,16.6,0.7,0.1,22.3,69.3,3.7,21.9,22.7,21.1,180.0,0,1,0,32.3
kamrup,8,81.0,11.5,0.7,0.1,24.3,89.8,0.7,83.4,140.1,175.6,396.0,1,1,0,71.0
kamrup,6,104.0,18.0,0.7,0.1,30.7,70.4,27.9,9.7,10.4,14.4,396.0,0,0,0,41.6
west_tripura,4,41.0,1.9,0.75,0.05,27.5,81.1,5.8,39.9,94.3,86.0,210.0,1,1,1,83.8
east_khasi,6,1563.0,54.4,0.2,0.7,25.2,89.4,17.2,34.7,61.5,60.8,484.0,1,1,1,87.1
kohima,9,1499.0,65.4,0.15,0.85,26.5,90.3,10.9,3.6,3.4,5.6,285.0,1,0,1,65.9
dimapur,11,127.0,31.8,0.4,0.2,19.4,64.2,18.6,0.4,0.8,1.5,32.0,0,0,0,0.0
sonitpur,11,50.0,8.0,0.6,0.15,19.4,96.3,0.0,2.5,6.2,8.1,34.0,0,0,0,0.0
kamrup,4,14.0,19.3,0.7,0.1,20.4,86.9,21.5,3.5,5.6,7.8,180.0,0,1,1,40.2
west_khasi,8,1328.0,62.2,0.25,0.75,34.7,71.1,23.4,29.7,35.9,33.2,616.0,1,1,0,61.4
aizawl,8,1192.0,83.5,0.1,0.8,21.0,77.9,27.1,30.8,62.1,45.6,440.0,1,1,1,82.8
cachar,8,73.0,22.9,0.65,0.2,22.4,97.8,1.7,30.4,71.1,63.3,484.0,1,1,1,94.8
aizawl,9,1163.0,77.7,0.1,0.8,23.1,96.0,7.1,16.3,26.6,32.0,300.0,1,0,1,80.2
west_khasi,6,1364.0,57.5,0.25,0.75,32.5,70.3,5.3,57.7,79.1,138.8,616.0,1,1,0,77.8
cachar,5,126.0,9.8,0.65,0.2,26.3,60.0,22.0,1.9,2.4,3.0,308.0,0,0,0,3.0
west_tripura,12,72.0,2.2,0.75,0.05,19.1,60.5,2.5,0.2,0.2,0.2,21.0,0,0,0,8.6
sonitpur,5,78.0,9.2,0.6,0.15,26.6,69.6,23.3,16.1,28.9,30.6,238.0,0,0,0,36.3
kamrup,7,90.0,18.2,0.7,0.1,32.7,83.0,5.0,2.3,3.9,7.1,450.0,0,1,0,30.6
kamrup,3,22.0,13.8,0.7,0.1,32.2,74.8,8.8,0.1,0.1,0.2,90.0,0,0,0,5.5
aizawl,4,1207.0,70.7,0.1,0.8,31.2,81.0,0.6,1.6,3.1,4.6,200.0,1,0,0,21.3
dima_hasao,11,925.0,74.2,0.3,0.8,35.0,77.5,12.2,3.7,7.6,11.9,50.0,0,0,0,10.0
dima_hasao,11,991.0,62.2,0.3,0.8,33.3,70.9,3.0,1.0,1.7,1.2,50.0,0,0,0,2.8
dima_hasao,5,943.0,65.3,0.3,0.8,26.5,75.0,8.1,1.5,1.9,1.4,350.0,1,0,0,11.7
papum_pare,7,349.0,40.1,0.5,0.4,30.0,86.1,0.6,32.2,71.1,130.6,575.0,1,1,1,100.0
imphal_west,1,756.0,46.7,0.35,0.5,29.5,87.7,4.5,0.5,0.7,0.6,30.0,0,0,0,6.3
papum_pare,1,341.0,44.3,0.5,0.4,20.1,66.4,4.1,0.6,0.6,0.6,46.0,0,0,0,6.5
kohima,3,1508.0,73.4,0.15,0.85,24.4,61.6,14.4,2.7,4.6,8.7,95.0,0,0,0,5.0
papum_pare,3,276.0,45.6,0.5,0.4,19.5,61.0,2.7,13.4,13.3,23.8,115.0,0,0,0,10.8
aizawl,1,1117.0,67.8,0.1,0.8,19.1,92.0,15.1,4.9,11.1,20.7,40.0,0,0,0,6.8
dima_hasao,5,987.0,59.7,0.3,0.8,24.1,90.1,10.0,9.7,14.7,20.8,350.0,0,0,0,24.5
aizawl,5,1093.0,77.7,0.1,0.8,21.2,73.2,29.1,0.9,1.6,2.2,280.0,0,0,0,17.9
west_tripura,12,-70.0,14.9,0.75,0.05,34.3,76.4,8.8,0.3,0.5,0.6,21.0,0,0,0,9.6
papum_pare,5,297.0,51.1,0.5,0.4,30.1,78.3,24.8,3.4,5.8,11.4,322.0,0,1,0,21.4
dimapur,7,158.0,21.9,0.4,0.2,25.2,70.8,15.8,68.3,96.6,122.2,400.0,1,1,0,82.1
west_khasi,8,1461.0,52.4,0.25,0.75,26.1,94.4,8.6,2.5,3.5,6.0,616.0,0,1,0,28.4
east_khasi,4,1529.0,46.1,0.2,0.7,31.0,71.8,16.4,9.9,20.0,16.1,220.0,0,0,0,32.7
kohima,5,1419.0,63.6,0.15,0.85,23.0,94.6,5.5,12.6,24.8,18.6,266.0,0,0,0,38.0
papum_pare,9,335.0,36.1,0.5,0.4,21.0,88.0,0.3,1.7,3.2,5.9,345.0,0,1,0,29.3
aizawl,7,1173.0,66.2,0.1,0.8,28.5,81.3,2.7,0.5,0.4,0.3,500.0,1,0,0,36.0
aizawl,2,1206.0,69.9,0.1,0.8,30.4,70.9,40.6,0.1,0.1,0.2,60.0,0,0,0,10.8
kamrup,9,112.0,11.8,0.7,0.1,18.4,75.1,14.4,17.5,20.0,29.4,270.0,0,1,1,73.3
papum_pare,6,368.0,42.1,0.5,0.4,32.0,83.9,15.4,12.1,9.9,14.6,506.0,1,0,0,45.9
imphal_west,11,823.0,53.0,0.35,0.5,21.1,79.8,6.9,2.8,3.5,4.3,30.0,0,0,0,0.0
aizawl,10,1144.0,74.2,0.1,0.8,23.8,66.2,5.2,3.2,4.3,4.4,120.0,0,0,0,24.0
east_khasi,5,1522.0,54.1,0.2,0.7,20.4,95.7,4.2,8.6,17.0,25.2,308.0,1,1,1,49.6
papum_pare,2,377.0,35.9,0.5,0.4,34.7,66.5,10.8,1.5,2.7,1.9,69.0,0,0,0,5.1
kohima,2,1506.0,65.2,0.15,0.85,32.6,66.5,4.5,1.6,2.7,2.0,57.0,0,0,0,8.5
west_khasi,5,1356.0,52.8,0.25,0.75,19.7,80.8,3.8,13.9,21.7,22.2,392.0,0,0,0,26.2
papum_pare,6,361.0,43.7,0.5,0.4,21.5,92.3,5.5,24.8,49.6,82.4,506.0,1,0,0,60.8
east_khasi,5,1549.0,61.3,0.2,0.7,19.7,74.6,4.1,0.1,0.1,0.1,308.0,0,0,0,27.9
papum_pare,12,390.0,34.3,0.5,0.4,26.0,69.1,29.0,0.8,1.7,3.2,23.0,0,0,0,9.2
papum_pare,5,341.0,36.9,0.5,0.4,20.7,92.5,8.6,2.7,2.8,3.5,322.0,0,1,0,18.4
dima_hasao,3,978.0,71.9,0.3,0.8,21.8,77.9,25.6,1.0,2.2,2.4,125.0,1,0,0,2.0
imphal_west,4,793.0,50.6,0.35,0.5,23.6,70.7,13.3,1.6,2.1,1.9,150.0,0,0,0,15.9
kamrup,10,19.0,15.3,0.7,0.1,33.5,80.3,3.6,1.9,4.0,4.0,108.0,0,0,0,21.5
dimapur,11,110.0,25.1,0.4,0.2,32.5,67.0,1.1,0.2,0.2,0.3,32.0,0,0,0,6.7
west_khasi,11,1428.0,62.7,0.25,0.75,24.8,97.4,45.0,4.6,9.8,8.6,56.0,0,0,0,7.5
cachar,12,25.0,16.4,0.65,0.2,31.7,76.1,1.0,1.2,3.0,4.8,22.0,0,0,0,0.0
kamrup,11,95.0,12.6,0.7,0.1,32.3,68.9,5.0,1.7,4.3,3.2,36.0,0,0,0,1.3
kohima,5,1444.0,62.3,0.15,0.85,29.7,80.0,20.9,0.7,0.6,0.5,266.0,0,0,0,15.5
east_khasi,7,1515.0,52.4,0.2,0.7,26.4,68.2,0.1,18.7,16.6,12.4,550.0,1,1,1,71.6
dimapur,7,143.0,18.0,0.4,0.2,20.3,79.0,22.1,24.8,48.3,58.5,400.0,1,0,0,61.0
west_tripura,1,29.0,2.8,0.75,0.05,30.1,75.1,0.4,4.7,5.2,7.3,42.0,0,0,0,1.8
aizawl,12,1132.0,81.6,0.1,0.8,23.4,82.9,11.2,2.9,6.7,9.0,20.0,0,0,0,1.7
aizawl,4,1135.0,67.1,0.1,0.8,30.3,87.5,9.0,33.2,61.8,119.6,200.0,1,0,1,69.8
west_khasi,12,1347.0,54.1,0.25,0.75,18.4,64.9,16.7,0.4,0.7,0.9,28.0,0,0,0,2.2
west_tripura,4,61.0,10.0,0.75,0.05,22.3,75.5,19.8,0.5,1.2,2.1,210.0,0,0,0,4.6
papum_pare,9,432.0,36.4,0.5,0.4,19.9,77.6,8.7,11.1,9.2,16.3,345.0,0,1,0,33.9
papum_pare,8,353.0,43.7,0.5,0.4,21.3,96.2,22.7,4.5,6.3,8.8,506.0,0,1,0,34.0
papum_pare,6,332.0,43.9,0.5,0.4,34.9,73.9,8.0,13.2,14.9,22.4,506.0,0,1,0,43.1
imphal_west,5,767.0,57.9,0.35,0.5,23.0,77.5,3.1,7.9,15.2,11.7,210.0,0,0,0,21.9
cachar,11,56.0,17.7,0.65,0.2,20.3,97.0,5.8,4.3,7.1,13.7,44.0,0,0,0,0.0
imphal_west,3,797.0,59.1,0.35,0.5,28.0,92.9,10.6,5.9,14.2,10.1,75.0,0,0,0,4.3
east_khasi,2,1511.0,52.1,0.2,0.7,22.1,81.2,12.4,6.6,14.4,11.7,66.0,0,0,0,2.6
kohima,3,1370.0,73.7,0.15,0.85,29.3,73.6,0.2,2.2,3.3,3.9,95.0,1,0,1,26.8
west_tripura,5,50.0,7.0,0.75,0.05,34.8,80.8,10.4,8.9,11.3,16.7,294.0,0,1,0,23.1
west_tripura,9,-2.0,4.2,0.75,0.05,23.6,94.9,0.1,3.6,8.3,9.3,315.0,0,0,0,22.4
cachar,11,-16.0,16.3,0.65,0.2,30.3,84.2,5.9,4.7,4.7,6.5,44.0,0,0,0,5.2
west_khasi,11,1350.0,61.6,0.25,0.75,27.1,97.8,1.5,1.4,2.3,4.5,56.0,1,0,0,8.8
sonitpur,4,144.0,12.2,0.6,0.15,29.6,67.3,2.8,4.1,10.0,8.8,170.0,1,0,1,37.8
west_khasi,4,1246.0,63.0,0.25,0.75,23.1,84.5,1.1,25.9,32.4,39.3,280.0,0,1,0,39.3
west_tripura,5,-11.0,7.8,0.75,0.05,19.7,79.8,44.4,2.7,2.6,2.5,294.0,0,1,0,11.9
dimapur,6,138.0,29.1,0.4,0.2,19.6,64.3,3.5,8.5,12.9,14.1,352.0,0,1,0,39.4
west_khasi,5,1343.0,62.4,0.25,0.75,21.0,81.6,8.4,11.0,12.0,23.7,392.0,0,0,0,23.0
aizawl,5,1119.0,74.5,0.1,0.8,26.2,95.2,1.9,20.3,29.4,27.8,280.0,1,0,0,42.7
kohima,2,1525.0,66.3,0.15,0.85,31.8,60.4,2.5,1.0,1.3,1.6,57.0,0,0,0,4.2
kohima,1,1466.0,71.9,0.15,0.85,30.0,87.9,15.6,0.3,0.6,0.4,38.0,0,0,0,0.0
papum_pare,10,375.0,34.8,0.5,0.4,26.1,88.0,3.3,0.7,0.8,1.2,138.0,0,0,0,18.0
aizawl,10,1084.0,71.2,0.1,0.8,21.0,92.6,20.6,4.6,5.9,5.5,120.0,0,0,0,22.1
sonitpur,8,-8.0,18.8,0.6,0.15,28.3,77.7,22.7,9.8,13.9,19.2,374.0,1,0,1,67.9
dima_hasao,9,926.0,62.3,0.3,0.8,26.9,67.1,3.9,3.8,7.1,13.9,375.0,1,0,0,48.4
sonitpur,11,144.0,21.5,0.6,0.15,29.7,66.4,3.2,2.6,3.5,4.8,34.0,0,0,0,4.5
dimapur,9,132.0,27.8,0.4,0.2,33.2,66.8,7.2,4.5,6.7,10.5,240.0,0,1,0,28.3
east_khasi,7,1517.0,58.9,0.2,0.7,30.7,95.2,1.0,63.5,155.6,152.7,550.0,1,1,1,99.4
kamrup,3,51.0,7.4,0.7,0.1,26.2,78.3,0.9,1.8,2.3,3.2,90.0,0,0,0,9.5
cachar,4,1.0,18.1,0.65,0.2,19.8,86.7,0.2,0.0,0.1,0.2,220.0,1,0,0,12.3
west_khasi,7,1448.0,60.9,0.25,0.75,20.9,81.9,5.7,13.7,19.7,26.1,700.0,1,1,0,60.0
aizawl,8,1166.0,74.7,0.1,0.8,33.9,73.1,2.1,26.4,29.7,42.7,440.0,1,1,0,57.3
cachar,6,-32.0,23.5,0.65,0.2,20.4,74.9,1.0,0.8,1.2,1.1,484.0,0,1,0,26.8
west_tripura,3,-58.0,6.7,0.75,0.05,19.7,63.4,13.2,7.8,18.8,30.2,105.0,0,0,0,5.2
sonitpur,8,88.0,20.0,0.6,0.15,22.8,82.4,3.3,25.5,35.9,71.8,374.0,1,1,1,85.9
west_khasi,11,1349.0,65.7,0.25,0.75,31.8,72.0,5.9,2.2,2.2,2.8,56.0,0,0,0,5.8
cachar,6,81.0,21.4,0.65,0.2,30.5,93.4,22.1,15.2,31.7,41.9,484.0,1,1,1,79.5
papum_pare,1,420.0,36.4,0.5,0.4,19.6,82.9,19.3,2.4,2.6,3.4,46.0,0,0,0,3.1
kamrup,8,115.0,18.6,0.7,0.1,28.7,73.0,5.6,9.1,17.7,26.0,396.0,0,1,1,68.0
east_khasi,4,1552.0,63.8,0.2,0.7,31.6,94.4,5.0,0.3,0.2,0.2,220.0,0,0,0,25.7
cachar,10,58.0,22.1,0.65,0.2,35.0,60.0,1.2,2.4,5.5,7.1,132.0,0,0,0,15.6
cachar,8,10.0,13.0,0.65,0.2,23.0,70.1,10.7,23.9,36.0,62.7,484.0,1,1,1,93.4
sonitpur,3,169.0,14.0,0.6,0.15,32.3,79.4,11.4,2.2,4.5,8.5,85.0,0,0,0,0.0
aizawl,7,1157.0,70.1,0.1,0.8,18.4,67.4,6.2,1.0,1.8,3.2,500.0,1,0,0,36.0
papum_pare,7,224.0,38.6,0.5,0.4,27.1,96.2,3.4,31.3,32.0,32.2,575.0,1,1,1,91.3
dimapur,7,182.0,32.4,0.4,0.2,24.5,75.6,4.3,37.4,92.8,149.3,400.0,1,1,0,79.7
kohima,7,1463.0,77.0,0.15,0.85,26.3,66.1,8.6,18.0,20.0,17.2,475.0,1,1,1,91.2
kamrup,1,79.0,6.8,0.7,0.1,23.0,62.0,10.1,0.3,0.7,0.9,36.0,0,0,0,0.0
imphal_west,4,772.0,45.0,0.35,0.5,25.1,76.3,6.3,3.2,7.0,5.9,150.0,1,0,1,46.2
west_tripura,6,18.0,5.8,0.75,0.05,24.1,69.9,1.0,1.8,2.7,2.7,462.0,0,1,0,22.3
kamrup,6,23.0,16.2,0.7,0.1,34.9,60.8,2.4,27.3,60.6,61.4,396.0,1,1,0,77.8
imphal_west,4,718.0,61.5,0.35,0.5,21.7,79.5,10.5,4.8,11.8,14.6,150.0,0,0,0,14.6
kamrup,11,67.0,12.0,0.7,0.1,19.0,72.6,1.0,2.6,3.5,6.2,36.0,0,0,0,0.0
kamrup,11,135.0,6.9,0.7,0.1,31.6,84.5,1.8,0.6,1.3,1.9,36.0,0,0,0,0.0
west_tripura,4,61.0,14.5,0.75,0.05,24.9,74.8,17.2,1.0,1.6,2.4,210.0,0,1,0,14.3
dima_hasao,12,984.0,49.9,0.3,0.8,19.5,69.9,14.3,2.9,3.4,2.7,25.0,0,0,0,5.5
west_khasi,5,1519.0,61.0,0.25,0.75,18.2,68.8,9.3,4.7,10.5,16.8,392.0,1,0,1,49.9
cachar,2,13.0,17.1,0.65,0.2,19.5,67.8,2.2,1.6,2.3,3.7,66.0,0,0,0,0.0
dimapur,9,226.0,24.8,0.4,0.2,33.5,86.5,2.5,38.3,41.6,65.3,240.0,1,1,0,77.5
aizawl,5,1129.0,75.2,0.1,0.8,28.9,78.8,1.2,18.8,19.5,22.5,280.0,1,1,0,41.6
cachar,2,33.0,25.9,0.65,0.2,34.5,68.5,2.4,2.2,3.8,5.6,66.0,0,0,0,0.6
kamrup,5,54.0,13.0,0.7,0.1,29.6,60.3,2.9,2.5,3.4,6.5,252.0,0,0,0,11.1
east_khasi,8,1582.0,59.1,0.2,0.7,21.0,68.5,3.3,18.3,31.9,41.1,484.0,1,0,0,63.6
west_tripura,9,-40.0,7.3,0.75,0.05,32.5,92.6,23.3,7.7,15.4,18.0,315.0,0,1,0,40.3
aizawl,9,1182.0,72.8,0.1,0.8,28.3,63.0,18.7,2.9,4.2,6.3,300.0,0,0,0,41.5
west_khasi,7,1373.0,61.2,0.25,0.75,32.0,77.8,2.4,66.0,160.4,289.6,700.0,1,1,1,95.8
papum_pare,3,426.0,39.8,0.5,0.4,26.6,89.1,13.9,0.9,1.8,2.0,115.0,0,0,0,5.5
west_khasi,8,1340.0,73.3,0.25,0.75,22.4,68.9,2.7,88.9,139.7,112.3,616.0,1,1,1,100.0
west_khasi,4,1387.0,60.2,0.25,0.75,22.1,79.6,7.1,13.8,33.0,35.3,280.0,1,0,0,28.5
cachar,7,121.0,15.6,0.65,0.2,23.7,97.3,0.7,32.1,51.7,102.0,550.0,1,1,0,74.4
kamrup,4,84.0,4.5,0.7,0.1,29.0,97.4,9.2,12.2,14.3,12.1,180.0,0,0,0,32.1
dima_hasao,12,994.0,53.0,0.3,0.8,20.2,82.0,15.7,0.7,1.5,3.0,25.0,0,0,0,4.2
cachar,4,-1.0,19.4,0.65,0.2,28.8,82.4,9.7,11.6,25.9,27.8,220.0,1,0,0,23.5
west_tripura,1,26.0,7.3,0.75,0.05,18.6,75.2,18.0,6.5,7.7,8.4,42.0,0,0,0,5.8
aizawl,9,1154.0,80.6,0.1,0.8,21.9,60.3,15.2,23.1,41.4,42.9,300.0,1,0,1,87.2
