distance_km,road_condition,bridge_condition,avg_slope_risk,avg_elevation_m,rainfall_24h_mm,temp_celsius,congestion_level,flood_risk_level,landslide_probability,commodity_type,weight_kg,priority,month,delay_minutes,safety_score,route_rank
196.8,1,0,59.8,1238.0,2.0,20.9,0,4.0,0.14,general,10144.0,1,1,128.2,80,2
392.9,1,1,40.8,574.0,9.4,25.3,0,100.0,0.125,food,6472.0,4,7,514.4,66,2
495.5,0,0,30.6,422.0,1.7,22.6,2,70.0,1.0,agri,858.0,2,7,881.4,54,1
559.6,0,0,15.3,35.0,48.5,22.0,1,100.0,0.25,food,5373.0,4,7,1136.8,60,2
309.4,0,0,10.9,20.0,16.8,26.2,0,100.0,0.5,food,4755.0,4,8,160.3,69,1
320.5,0,0,24.5,202.0,3.1,19.6,0,84.0,0.13,fuel,11328.0,3,5,29.7,75,1
191.6,0,0,22.6,115.0,9.9,30.2,0,48.0,0.26,food,11210.0,4,5,48.8,79,1
183.0,0,0,8.7,68.0,1.4,20.9,1,14.0,0.02,general,10827.0,1,12,63.1,91,1
171.8,0,0,19.0,68.0,3.3,29.7,2,84.0,0.13,fuel,1438.0,3,10,170.6,71,1
445.3,0,1,35.5,594.0,2.9,27.5,0,100.0,0.25,medicine,8221.0,5,9,218.0,66,1
71.1,0,0,42.1,797.0,1.0,18.0,3,8.0,0.04,food,11045.0,4,11,138.4,81,1
197.0,1,1,70.9,1041.0,2.4,26.8,2,60.0,1.0,agri,9429.0,2,7,826.8,42,2
557.4,0,0,10.1,35.0,2.8,33.8,0,14.0,0.02,construction,7164.0,1,3,24.4,96,1
310.0,0,0,12.7,20.0,12.5,26.5,1,78.0,0.26,fuel,13370.0,3,5,212.6,71,1
146.0,1,1,52.2,1117.0,5.2,23.8,1,18.0,1.0,agri,1233.0,2,10,431.4,65,2
109.9,1,1,45.5,550.0,0.7,23.5,2,6.0,0.16,construction,6542.0,1,11,295.2,72,2
245.9,0,0,25.9,408.0,42.7,23.3,2,100.0,0.5,fuel,1143.0,3,7,744.2,46,2
475.7,0,0,38.3,422.0,3.4,27.6,0,7.0,0.1,agri,6745.0,2,3,40.1,83,1
485.1,0,0,32.8,422.0,19.4,22.4,0,42.0,0.65,agri,11007.0,2,5,328.7,71,1
233.6,0,0,31.3,775.0,5.2,32.8,0,4.0,0.14,construction,5664.0,1,12,29.6,87,1
187.6,1,0,41.4,515.0,0.5,28.6,2,12.0,0.03,medicine,7409.0,5,11,331.8,79,2
144.9,1,0,37.6,488.0,5.5,18.3,1,100.0,0.5,general,13540.0,1,8,221.6,61,2
277.5,1,0,40.1,762.0,2.1,31.0,1,12.0,0.03,food,4975.0,4,2,291.2,87,2
232.5,1,0,26.8,250.0,4.7,28.7,2,100.0,1.0,agri,1297.0,2,7,746.7,42,2
261.3,1,0,36.1,502.0,2.9,26.2,0,14.0,0.02,construction,5501.0,1,3,156.6,78,2
177.6,0,0,9.5,68.0,4.6,21.1,3,14.0,0.02,food,13245.0,4,2,363.5,86,1
497.4,0,0,33.5,422.0,9.8,21.7,2,42.0,0.65,construction,12055.0,1,10,804.6,68,1
324.9,0,0,22.4,202.0,3.2,22.5,3,14.0,0.02,agri,4720.0,2,2,649.3,84,1
140.3,1,0,47.2,488.0,9.6,34.3,2,100.0,0.5,medicine,6816.0,5,6,368.1,48,2
306.2,0,0,11.1,40.0,1.0,33.5,2,14.0,0.02,construction,6120.0,1,12,265.5,92,1
216.6,1,0,39.8,470.0,6.8,21.2,2,48.0,0.26,general,2994.0,1,10,479.8,71,2
377.0,1,1,39.1,574.0,21.0,18.3,2,90.0,0.065,general,10038.0,1,5,1340.2,56,2
272.2,1,0,36.8,502.0,2.7,32.3,0,14.0,0.02,general,9141.0,1,3,162.4,80,2
273.0,0,0,24.1,215.0,8.2,26.0,2,100.0,1.0,medicine,10573.0,5,8,544.1,54,1
159.7,1,1,56.3,578.0,1.7,19.6,0,13.0,0.04,fuel,6845.0,3,11,167.4,83,2
186.4,1,0,76.3,1197.0,1.8,22.5,0,36.0,1.0,medicine,13952.0,5,4,251.4,54,2
220.7,1,0,35.9,250.0,6.4,30.1,0,100.0,1.0,general,1312.0,1,9,325.6,44,2
134.7,1,0,38.5,488.0,14.0,27.4,1,78.0,0.26,food,7677.0,4,10,211.0,65,2
323.8,0,0,15.3,40.0,21.8,30.4,1,100.0,0.25,food,13954.0,4,6,294.8,62,1
170.8,0,0,10.9,68.0,1.1,25.0,2,14.0,0.02,medicine,8595.0,5,3,148.5,88,1
114.0,1,1,40.8,550.0,44.5,22.8,3,60.0,1.0,agri,6362.0,2,7,1225.2,38,2
212.7,1,0,34.1,470.0,5.8,25.8,2,80.0,0.5,fuel,12597.0,3,7,524.5,53,2
164.7,1,1,49.9,578.0,8.4,32.9,1,100.0,0.5,medicine,8518.0,5,9,384.1,49,2
279.7,0,0,25.3,102.0,0.2,23.9,0,14.0,0.02,fuel,12142.0,3,2,2.9,93,1
178.2,1,0,67.7,1197.0,0.2,30.9,0,6.0,0.16,fuel,5668.0,3,12,112.2,77,2
247.5,0,0,29.2,775.0,15.7,24.9,1,40.0,1.0,agri,14322.0,2,6,346.1,60,1
144.9,1,0,41.7,488.0,0.8,18.5,1,78.0,0.26,food,11820.0,4,10,172.6,67,2
382.8,1,1,58.0,961.0,9.9,34.5,0,70.0,1.0,fuel,3462.0,3,7,875.7,50,2
179.7,0,0,11.3,68.0,3.5,18.4,3,84.0,0.13,food,13248.0,4,5,381.0,66,1
194.2,0,0,19.4,115.0,5.1,27.4,1,80.0,0.5,medicine,767.0,5,9,133.3,63,1
260.5,0,0,16.4,102.0,5.1,29.6,1,100.0,0.25,agri,13385.0,2,9,138.2,64,1
83.5,0,0,55.1,1438.0,0.4,26.3,1,4.0,0.14,fuel,758.0,3,2,32.3,86,1
305.1,0,0,14.6,20.0,8.7,23.1,1,100.0,0.5,fuel,6415.0,3,9,232.9,66,1
319.9,0,0,19.3,20.0,0.0,33.2,2,13.0,0.04,construction,11401.0,1,12,274.9,92,1
73.6,0,0,32.4,797.0,3.6,29.7,1,48.0,0.26,construction,8583.0,1,10,37.5,81,1
213.0,0,0,40.5,688.0,18.4,30.2,1,100.0,0.5,construction,7017.0,1,6,213.4,63,1
379.9,1,1,64.4,961.0,0.0,27.5,0,42.0,0.65,medicine,6215.0,5,10,578.6,63,2
470.5,0,0,34.1,422.0,0.1,31.1,1,7.0,0.1,agri,7333.0,2,2,170.8,84,1
280.2,0,0,17.2,102.0,10.6,22.8,3,100.0,0.25,general,8598.0,1,7,708.0,60,1
138.2,1,0,43.4,488.0,3.9,25.7,2,13.0,0.04,general,12733.0,1,11,260.3,78,2
140.2,1,0,43.0,488.0,30.2,21.0,0,100.0,0.5,construction,12018.0,1,6,246.4,50,2
244.8,0,0,38.6,775.0,0.5,31.0,0,40.0,1.0,fuel,14230.0,3,9,133.5,62,1
171.4,0,0,14.0,68.0,0.2,20.2,2,14.0,0.02,agri,7741.0,2,12,145.6,90,1
209.5,0,0,37.0,688.0,1.4,27.5,0,78.0,0.26,medicine,11887.0,5,5,26.3,77,1
206.9,1,0,44.7,470.0,0.3,21.6,0,8.0,0.04,general,1728.0,1,11,116.3,86,2
84.7,0,0,54.9,1438.0,3.6,21.8,0,4.0,0.14,fuel,5433.0,3,2,8.8,88,1
265.1,0,0,30.9,802.0,46.9,31.4,3,100.0,0.375,agri,12504.0,2,8,1426.8,50,2
236.8,0,0,37.7,775.0,18.0,22.6,1,24.0,0.91,fuel,1877.0,3,4,324.9,62,1
108.0,1,1,40.7,550.0,24.7,29.5,0,6.0,0.16,general,4515.0,1,3,201.2,80,2
163.8,1,1,37.4,578.0,5.2,21.3,2,100.0,0.5,general,3167.0,1,8,551.2,55,2
167.4,1,1,46.2,578.0,0.1,26.2,0,78.0,0.26,general,9090.0,1,4,196.5,71,2
215.4,0,0,41.8,688.0,2.6,27.7,2,78.0,0.26,food,13250.0,4,5,230.5,69,1
146.1,1,0,44.8,488.0,4.6,27.7,3,78.0,0.26,food,698.0,4,4,558.8,61,2
241.5,0,0,40.1,775.0,1.5,22.5,0,4.0,0.14,medicine,11253.0,5,3,17.9,87,1
448.5,0,1,50.1,594.0,0.6,22.3,2,14.0,0.02,general,12856.0,1,2,621.8,86,1
293.0,0,0,34.6,215.0,4.8,33.4,0,60.0,0.52,medicine,6241.0,5,10,89.6,70,1
302.9,0,0,10.4,40.0,5.5,20.1,1,100.0,0.25,agri,4187.0,2,8,162.6,67,1
195.2,1,1,69.7,1041.0,14.7,29.1,0,60.0,1.0,fuel,14619.0,3,8,486.0,48,2
108.9,1,1,41.0,550.0,20.1,22.1,0,60.0,1.0,food,7297.0,4,8,298.4,51,2
227.7,1,0,34.5,250.0,1.9,29.7,2,60.0,0.52,construction,7222.0,1,5,533.8,62,2
143.3,1,0,37.6,488.0,0.7,26.7,1,78.0,0.26,food,2400.0,4,10,170.4,64,2
275.4,1,0,39.7,502.0,6.6,27.0,0,100.0,0.25,construction,4643.0,1,9,224.8,62,2
502.9,0,0,18.5,422.0,0.7,32.9,0,70.0,1.0,medicine,4808.0,5,9,275.5,65,1
225.5,1,0,37.8,250.0,43.7,30.3,0,100.0,1.0,construction,9462.0,1,6,740.7,39,2
268.9,0,0,39.2,802.0,22.8,23.3,1,100.0,0.375,medicine,1466.0,5,8,277.3,59,1
380.6,1,1,41.4,574.0,7.8,29.4,1,100.0,0.125,agri,9991.0,2,8,721.5,63,2
168.1,0,0,16.7,68.0,0.4,33.6,2,14.0,0.02,general,12678.0,1,1,143.7,86,1
235.0,0,0,38.0,408.0,58.8,27.4,0,100.0,0.5,fuel,14465.0,3,7,545.7,54,2
529.3,0,0,15.4,35.0,4.7,31.8,1,100.0,0.25,agri,5966.0,2,6,276.1,70,1
333.5,0,0,15.8,20.0,0.2,32.6,0,13.0,0.04,fuel,8913.0,3,3,5.7,92,1
332.4,0,0,16.1,20.0,5.6,30.7,3,78.0,0.26,agri,6979.0,2,4,778.6,70,1
469.1,0,0,31.9,422.0,0.2,22.2,0,42.0,0.65,agri,1065.0,2,10,143.3,70,1
181.2,1,0,64.0,1238.0,7.8,28.1,0,4.0,0.14,construction,14715.0,1,3,140.0,78,2
146.7,1,1,58.0,1117.0,1.5,29.5,2,18.0,1.0,construction,2686.0,1,4,608.4,61,2
185.8,1,0,61.0,1238.0,1.9,21.6,0,40.0,1.0,construction,6698.0,1,6,250.9,56,2
110.4,1,1,42.7,550.0,50.4,35.0,1,60.0,1.0,food,9876.0,4,8,748.4,41,2
187.2,1,0,43.8,515.0,1.3,27.8,3,72.0,0.195,general,13995.0,1,10,665.2,64,2
143.7,1,0,49.3,488.0,1.9,21.5,2,13.0,0.04,general,11951.0,1,2,261.8,79,2
106.6,1,1,40.6,550.0,9.2,23.6,3,36.0,1.0,fuel,5997.0,3,4,802.6,48,2
137.9,1,1,53.7,1117.0,6.3,20.0,0,30.0,1.0,food,12999.0,4,7,297.1,60,2
193.5,0,0,27.3,115.0,1.7,26.5,0,12.0,0.03,food,1797.0,4,12,6.4,90,1
492.4,0,0,30.0,422.0,0.8,31.4,1,7.0,0.1,food,7760.0,4,1,184.1,91,1
204.4,0,0,24.1,115.0,25.0,33.5,0,80.0,0.5,food,3527.0,4,8,145.5,61,1
396.9,1,1,43.0,574.0,0.2,34.4,0,100.0,0.125,general,5585.0,1,9,426.6,64,2
194.3,1,1,76.4,1041.0,19.4,23.9,2,60.0,1.0,agri,4050.0,2,8,1038.1,40,2
322.4,0,0,16.3,20.0,19.3,22.9,0,100.0,0.5,fuel,877.0,3,9,184.5,55,1
260.6,1,0,35.7,502.0,17.7,19.3,0,100.0,0.25,medicine,3280.0,5,7,285.9,56,2
275.9,1,0,50.3,762.0,0.0,29.1,1,12.0,0.03,food,3741.0,4,1,276.7,78,2
331.1,0,0,14.1,20.0,13.1,32.0,2,100.0,0.5,general,14506.0,1,8,520.1,59,1
550.8,0,0,15.2,35.0,10.2,30.8,0,100.0,0.25,general,8411.0,1,8,140.1,68,1
82.3,0,0,59.4,1438.0,5.3,33.8,1,24.0,0.91,agri,2251.0,2,5,83.8,61,1
186.7,1,0,57.0,1238.0,10.9,21.2,1,40.0,1.0,fuel,11343.0,3,9,435.0,51,2
313.0,0,0,12.4,20.0,0.4,27.2,1,100.0,0.5,medicine,14549.0,5,6,186.4,67,1
198.8,0,0,21.6,115.0,2.4,27.6,2,8.0,0.04,agri,4711.0,2,2,181.2,90,1
164.7,1,1,38.6,578.0,8.1,23.0,2,78.0,0.26,fuel,2102.0,3,10,517.0,62,2
278.9,0,0,26.1,802.0,8.8,21.2,0,72.0,0.195,agri,5597.0,2,5,57.3,76,1
191.3,1,1,64.2,1041.0,8.5,18.5,1,6.0,0.16,fuel,5666.0,3,11,373.8,80,2
284.9,0,0,29.1,215.0,1.2,29.7,0,10.0,0.08,construction,918.0,1,12,13.2,89,1
327.2,0,0,20.8,202.0,10.2,25.9,0,100.0,0.25,fuel,1378.0,3,7,83.5,72,1
183.4,1,0,69.2,1197.0,18.5,23.9,1,60.0,1.0,general,7914.0,1,8,487.8,50,2
197.7,0,0,19.5,115.0,3.7,22.9,1,12.0,0.03,general,13157.0,1,3,76.4,90,1
84.2,0,0,62.6,1438.0,4.1,30.9,0,40.0,1.0,general,2055.0,1,7,51.5,62,1
206.2,1,0,20.6,470.0,2.4,19.2,0,8.0,0.04,medicine,13121.0,5,2,124.1,87,2
256.3,1,0,40.7,762.0,6.5,31.2,1,100.0,0.375,food,1621.0,4,6,369.0,59,2
195.2,1,1,68.3,1041.0,2.2,23.4,1,60.0,1.0,general,6784.0,1,6,551.3,52,2
179.3,1,0,61.7,1197.0,3.5,23.0,0,6.0,0.16,agri,7595.0,2,12,124.3,85,2
221.7,1,0,39.8,470.0,0.9,19.2,2,48.0,0.26,construction,8693.0,1,5,445.3,66,2
189.4,1,0,62.5,1238.0,1.9,31.0,1,4.0,0.14,fuel,7141.0,3,12,213.2,80,2
393.9,1,1,44.7,574.0,48.1,18.4,0,100.0,0.125,construction,2227.0,1,8,1268.2,52,2
253.9,1,0,52.0,762.0,0.6,22.2,3,12.0,0.03,medicine,6902.0,5,3,833.0,75,2
190.3,1,0,38.7,515.0,0.5,27.2,0,12.0,0.03,food,1916.0,4,12,106.8,85,2
307.2,0,0,13.4,20.0,1.1,21.5,0,13.0,0.04,general,12190.0,1,12,8.9,89,1
342.8,0,0,24.2,202.0,13.7,25.4,0,84.0,0.13,food,11422.0,4,4,88.3,74,1
213.4,1,0,37.2,470.0,10.4,19.7,2,8.0,0.04,medicine,12348.0,5,2,450.7,82,2
281.2,0,0,24.7,102.0,5.6,34.1,1,100.0,0.25,fuel,12525.0,3,8,151.7,66,1
276.2,1,0,38.5,502.0,0.3,34.1,1,14.0,0.02,construction,2992.0,1,1,277.1,77,2
374.6,1,1,41.3,574.0,0.5,21.5,2,15.0,0.01,medicine,8750.0,5,2,937.2,76,2
332.6,0,0,10.0,20.0,5.3,29.7,1,78.0,0.26,food,1511.0,4,10,179.7,79,1
341.9,0,0,29.5,202.0,2.2,22.2,2,14.0,0.02,construction,565.0,1,11,305.1,89,1
310.0,2,2,54.2,870.0,12.2,20.6,0,36.0,1.0,food,7399.0,4,4,2239.9,51,2
182.8,1,0,64.3,1197.0,3.5,21.1,0,60.0,1.0,general,6230.0,1,8,254.5,50,2
192.9,1,0,36.7,515.0,2.0,31.2,0,12.0,0.03,fuel,13230.0,3,3,113.4,86,2
253.9,1,0,48.4,762.0,0.2,18.4,3,12.0,0.03,medicine,13361.0,5,1,828.8,82,2
242.8,0,0,32.6,775.0,9.0,23.0,3,40.0,1.0,construction,8888.0,1,6,887.6,54,1
409.0,1,1,57.5,961.0,4.2,25.8,0,70.0,1.0,agri,14204.0,2,9,850.1,49,2
356.6,0,0,34.6,750.0,0.2,20.6,0,3.0,0.17,general,2372.0,1,3,24.8,89,1
268.8,0,0,34.2,802.0,1.3,24.0,3,72.0,0.195,fuel,5268.0,3,10,567.9,66,1
404.7,1,1,65.6,961.0,2.2,34.2,2,7.0,0.1,general,1597.0,1,11,1081.5,79,2
144.5,1,1,61.9,1117.0,51.7,31.1,2,30.0,1.0,general,8086.0,1,9,1408.4,43,2
323.2,2,2,51.5,870.0,38.4,32.3,0,60.0,1.0,construction,14067.0,1,6,3473.9,43,2
141.2,1,0,43.2,488.0,0.9,20.5,2,13.0,0.04,construction,9854.0,1,2,252.9,80,2
305.8,2,2,57.9,870.0,8.0,18.1,1,60.0,1.0,construction,13937.0,1,6,2708.8,51,2
305.0,0,0,12.6,20.0,6.5,18.9,0,13.0,0.04,agri,11943.0,2,3,31.6,91,1
175.5,0,0,19.6,68.0,0.0,18.7,1,14.0,0.02,fuel,8541.0,3,1,56.6,92,1
195.7,1,0,47.8,515.0,14.1,21.8,2,100.0,0.375,agri,9503.0,2,6,519.4,55,2
507.8,0,0,41.0,422.0,2.0,34.2,0,70.0,1.0,medicine,6018.0,5,9,290.3,60,1
287.5,0,0,23.2,215.0,24.8,18.7,3,100.0,1.0,agri,13511.0,2,8,1348.5,43,1
166.6,0,0,20.2,68.0,35.2,33.6,1,100.0,0.25,agri,10001.0,2,7,226.2,58,2
137.8,1,0,42.7,488.0,0.7,25.2,0,13.0,0.04,fuel,6302.0,3,1,78.5,84,2
197.5,1,0,59.5,1238.0,6.0,27.3,3,24.0,0.91,construction,5899.0,1,4,1043.8,49,2
143.1,1,1,64.3,1117.0,4.1,19.9,3,30.0,1.0,food,11715.0,4,7,1011.2,52,2
258.2,1,0,36.1,762.0,0.0,34.8,3,12.0,0.03,general,8984.0,1,12,840.7,75,2
71.9,0,0,50.1,797.0,35.2,34.9,3,80.0,0.5,food,14614.0,4,7,317.9,43,2
312.4,0,0,11.6,20.0,0.6,19.4,1,13.0,0.04,construction,1564.0,1,2,106.7,92,1
208.0,0,0,35.8,688.0,0.5,32.2,2,100.0,0.5,fuel,11321.0,3,9,252.6,56,1
106.9,1,1,51.9,550.0,1.0,30.2,1,36.0,1.0,general,5517.0,1,5,297.0,55,2
109.5,1,1,45.2,550.0,34.5,33.3,0,60.0,1.0,food,7292.0,4,7,396.2,45,2
280.4,0,0,21.5,102.0,1.6,33.9,2,14.0,0.02,food,2000.0,4,3,246.8,88,1
175.2,1,0,50.9,1197.0,1.5,20.9,3,6.0,0.16,general,6789.0,1,2,615.0,73,2
401.1,1,1,62.4,961.0,10.2,32.9,0,42.0,0.65,construction,6298.0,1,10,737.8,57,2
108.5,1,1,46.9,550.0,1.8,25.7,0,6.0,0.16,fuel,7575.0,3,12,123.3,82,2
287.7,0,0,30.1,215.0,1.5,28.4,0,60.0,0.52,agri,5271.0,2,4,73.0,71,1
99.0,0,0,24.4,790.0,0.7,22.8,1,14.0,0.02,medicine,9195.0,5,3,33.0,87,1
98.7,0,0,35.2,790.0,3.8,23.2,2,14.0,0.02,medicine,4227.0,5,3,91.7,84,1
178.3,1,0,65.9,1197.0,9.7,27.1,2,36.0,1.0,food,1399.0,4,5,616.4,50,2
338.9,0,0,42.3,750.0,1.3,25.7,1,3.0,0.17,medicine,3166.0,5,12,141.9,87,1
146.2,1,0,35.1,488.0,2.0,32.5,3,13.0,0.04,food,8067.0,4,2,491.3,74,2
168.7,0,0,13.3,68.0,3.9,26.2,1,100.0,0.25,food,11800.0,4,8,85.8,67,1
83.8,0,0,53.4,1438.0,89.1,21.1,2,40.0,1.0,agri,14924.0,2,7,726.3,39,3
288.9,0,0,25.7,215.0,16.4,26.2,0,100.0,1.0,construction,11635.0,1,6,256.2,51,1
320.9,0,0,24.3,40.0,23.9,28.7,0,100.0,0.25,medicine,12699.0,5,6,168.8,65,1
198.5,0,0,18.4,115.0,1.6,27.1,0,12.0,0.03,agri,11776.0,2,1,6.4,95,1
214.8,1,0,41.7,470.0,4.2,23.9,1,8.0,0.04,fuel,7984.0,3,2,238.2,81,2
476.9,0,0,27.8,422.0,1.0,29.2,1,7.0,0.1,food,9238.0,4,3,179.6,91,1
309.9,0,0,17.9,20.0,7.0,25.0,1,100.0,0.5,medicine,11642.0,5,7,225.3,67,1
451.3,0,1,47.4,594.0,0.7,31.4,1,14.0,0.02,food,12424.0,4,12,328.9,85,1
74.3,0,0,54.8,797.0,3.5,27.2,1,80.0,0.5,food,12624.0,4,8,48.6,59,1
315.5,0,0,11.8,40.0,8.3,21.7,1,84.0,0.13,construction,2488.0,1,4,165.1,77,1
552.1,0,0,4.1,35.0,1.7,27.4,1,100.0,0.25,general,13197.0,1,9,258.6,76,1
230.6,0,0,31.4,408.0,30.4,20.9,2,100.0,0.5,construction,8108.0,1,8,523.5,56,2
295.2,2,2,54.8,870.0,27.7,19.9,0,60.0,1.0,food,11538.0,4,6,2670.9,43,2
324.1,0,0,17.6,40.0,0.3,32.1,1,14.0,0.02,fuel,3295.0,3,12,106.0,89,1
372.5,1,1,44.3,574.0,0.4,24.5,3,15.0,0.01,agri,674.0,2,2,1626.7,73,2
487.0,0,0,46.4,422.0,1.0,33.5,1,7.0,0.1,agri,4399.0,2,11,183.8,88,1
160.5,1,1,37.2,578.0,10.2,18.9,1,100.0,0.5,medicine,2447.0,5,6,386.0,55,2
250.4,0,0,39.7,408.0,5.9,21.2,0,13.0,0.04,food,5641.0,4,2,23.8,84,1
141.4,1,1,63.3,1117.0,41.3,32.5,3,30.0,1.0,medicine,14020.0,5,6,1520.0,49,2
277.4,1,0,44.8,762.0,1.3,20.7,0,72.0,0.195,fuel,1399.0,3,5,186.2,75,2
457.1,0,1,44.6,594.0,36.6,24.1,2,100.0,0.25,food,6698.0,4,7,1457.3,56,2
168.2,0,0,8.8,68.0,0.8,25.8,3,14.0,0.02,fuel,4040.0,3,1,323.0,88,1
470.4,0,0,38.5,422.0,0.4,27.1,1,7.0,0.1,fuel,9341.0,3,12,173.1,87,1
199.4,0,0,23.6,115.0,0.4,27.7,0,100.0,0.375,medicine,7152.0,5,6,32.7,68,1
220.1,0,0,46.5,688.0,1.0,19.1,2,13.0,0.04,construction,11209.0,1,3,193.6,75,1
322.2,0,0,18.7,202.0,0.0,26.2,2,14.0,0.02,fuel,11227.0,3,11,272.8,95,1
85.3,0,0,46.9,1438.0,0.2,33.7,1,4.0,0.14,medicine,10271.0,5,11,32.7,84,1
262.2,1,0,36.6,502.0,28.7,22.9,2,100.0,0.25,general,14499.0,1,6,855.9,48,2
201.0,0,0,20.5,115.0,1.9,20.4,0,12.0,0.03,fuel,12507.0,3,12,7.2,91,1
559.5,0,0,11.6,35.0,12.7,22.3,0,14.0,0.02,construction,9056.0,1,3,106.7,80,1
139.2,1,0,41.6,488.0,11.5,24.2,0,100.0,0.5,fuel,519.0,3,6,156.3,54,2
240.3,0,0,36.6,775.0,6.3,24.7,1,40.0,1.0,general,9638.0,1,8,272.2,59,1
173.1,1,1,45.0,578.0,1.1,26.8,2,13.0,0.04,general,6802.0,1,1,442.4,83,2
73.4,0,0,41.7,797.0,20.1,21.0,0,80.0,0.5,general,3840.0,1,6,43.4,60,1
191.5,1,0,31.7,515.0,15.2,31.4,2,72.0,0.195,medicine,11083.0,5,5,474.8,67,2
287.0,0,0,27.6,215.0,0.2,26.0,1,10.0,0.08,construction,9025.0,1,12,101.6,93,1
186.2,1,0,69.4,1197.0,5.0,27.8,2,60.0,1.0,general,1121.0,1,9,600.7,43,2
284.9,0,0,20.9,215.0,4.9,20.1,1,60.0,0.52,fuel,6073.0,3,4,198.7,69,1
276.4,0,0,32.5,802.0,15.2,28.3,1,100.0,0.375,agri,7266.0,2,9,228.2,62,1
198.4,1,1,71.2,1041.0,2.2,25.4,1,6.0,0.16,construction,1846.0,1,12,346.6,78,2
113.2,1,1,38.9,550.0,0.5,19.2,0,36.0,1.0,fuel,6635.0,3,10,221.2,62,2
255.4,1,0,45.8,762.0,0.4,19.3,2,12.0,0.03,fuel,7062.0,3,2,450.5,77,2
195.1,0,0,21.5,115.0,0.5,19.2,2,100.0,0.375,agri,9273.0,2,8,216.4,59,1
316.5,0,0,19.7,20.0,1.7,31.3,1,100.0,0.5,agri,11211.0,2,9,196.0,61,1
405.9,1,1,53.8,961.0,3.0,27.1,3,7.0,0.1,general,7140.0,1,1,1901.0,75,2
221.4,1,0,47.0,250.0,13.0,20.2,0,100.0,1.0,general,1539.0,1,7,372.8,44,2
282.0,0,0,41.5,802.0,2.0,32.3,1,12.0,0.03,fuel,3416.0,3,1,101.3,85,1
182.9,1,0,51.3,1238.0,2.2,20.3,0,24.0,0.91,food,8785.0,4,10,230.9,57,2
193.0,1,1,78.0,1041.0,1.5,23.7,2,6.0,0.16,medicine,12619.0,5,12,524.7,75,2
74.8,0,0,49.7,797.0,3.1,26.6,0,48.0,0.26,fuel,6080.0,3,4,11.2,77,1
287.7,0,0,36.1,215.0,7.8,23.6,3,100.0,1.0,food,7648.0,4,9,1033.5,40,1
174.8,1,0,75.9,1197.0,3.9,18.7,0,60.0,1.0,construction,10582.0,1,6,245.5,57,2
204.8,1,1,68.6,1041.0,0.9,23.8,2,6.0,0.16,medicine,11651.0,5,2,551.6,79,2
386.4,1,1,34.1,574.0,3.2,34.0,0,15.0,0.01,medicine,11495.0,5,11,411.1,86,2
314.7,0,0,9.4,40.0,0.7,18.9,1,14.0,0.02,food,11328.0,4,3,104.8,95,1
311.9,0,0,11.4,40.0,0.6,21.2,1,84.0,0.13,medicine,7808.0,5,4,120.5,73,1
271.7,0,0,27.4,215.0,0.6,20.9,2,60.0,0.52,medicine,12807.0,5,4,335.4,69,1
310.4,0,0,9.4,40.0,5.3,21.3,2,84.0,0.13,general,1714.0,1,10,322.5,75,1
76.0,0,0,52.7,797.0,0.1,33.0,1,8.0,0.04,construction,5811.0,1,11,25.4,83,1
385.5,1,1,42.5,574.0,14.9,18.7,2,90.0,0.065,general,6066.0,1,10,1236.1,62,2
319.1,0,0,11.0,20.0,3.6,25.1,0,13.0,0.04,agri,9804.0,2,1,19.8,94,1
143.0,1,0,31.4,488.0,4.6,20.4,1,78.0,0.26,general,13120.0,1,10,184.2,63,2
277.4,0,0,26.9,102.0,0.1,33.1,0,14.0,0.02,food,10225.0,4,1,2.5,92,1
272.6,0,0,25.7,215.0,1.6,18.3,1,10.0,0.08,construction,921.0,1,2,102.7,88,1
273.2,1,0,36.8,502.0,2.4,34.1,3,100.0,0.25,fuel,8083.0,3,6,1009.4,56,2
186.1,0,0,28.1,115.0,5.9,19.3,1,80.0,0.5,general,6064.0,1,6,130.9,62,1
259.7,1,0,36.8,502.0,1.2,19.7,1,84.0,0.13,agri,5470.0,2,10,286.0,67,2
369.6,1,1,49.3,574.0,1.7,25.8,1,15.0,0.01,general,4901.0,1,1,590.4,76,2
271.6,0,0,15.1,102.0,11.2,18.5,0,84.0,0.13,medicine,8627.0,5,5,58.2,75,1
248.8,0,0,42.7,408.0,28.3,19.2,0,100.0,0.5,medicine,11599.0,5,9,199.3,51,1
563.4,0,0,12.9,35.0,1.7,18.1,1,14.0,0.02,food,13469.0,4,12,196.5,90,1
70.7,0,0,47.6,797.0,5.8,27.7,1,48.0,0.26,food,3274.0,4,4,38.9,72,1
371.4,1,1,39.5,574.0,1.7,26.0,0,15.0,0.01,food,14781.0,4,11,381.8,87,2
281.1,0,0,30.3,802.0,0.3,31.1,2,100.0,0.375,general,10805.0,1,9,310.5,60,1
204.4,0,0,24.9,115.0,0.8,25.1,3,8.0,0.04,medicine,2148.0,5,12,396.2,88,1
250.0,0,0,36.6,775.0,3.3,34.2,1,4.0,0.14,construction,4088.0,1,11,109.4,83,1
146.5,1,1,66.4,1117.0,0.7,23.7,1,3.0,0.17,food,7651.0,4,2,250.5,70,2
264.6,0,0,36.8,802.0,1.8,18.8,2,100.0,0.375,construction,2954.0,1,9,301.5,57,1
